pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	-log10FDR
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.0112931798051373	0.236882129277567	0.469590483676728	1.54277324998137	50	52	UBE2C;CDC20;AURKB;AURKA;PTTG1;UBE2S	0.625467701830588
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	0.0114068441064639	0.236882129277567	0.39059807688939	1.45656052933317	50	111	AIF1;CYP1A1;UBE2C;CDC20;SKA1;CDC25A;AURKA;CCNB1;TGFB1;DLGAP5;FGF10;RRM2;CCND2;LGMN;PBX1;STAT5A;CCNE1;MEPCE;DTL;NKX3-1;PRKCA;DDX3X;CDK1;SKA3;ADAM17;RAD51B;PPP1R10;FBXO5;DDR2;SMOC2;KMT2E;MEIS2;CENPJ;RRM1;STIL;ANXA1;FGFR1;CUL3;MTA3;CDK4;CDC25B;RRM2B;EIF4E;CPSF3	0.625467701830588
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.0139874739039666	0.273901859653267	0.63440805292847	1.65599059120041	66	18	BAAT;AKR1D1;SLC27A2;CYP7A1;CYP8B1;ACOT8	0.562405019099049
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.0143429656190677	0.273901859653267	0.568059461188067	1.61851392161184	67	26	IL1B;APOA5;APOC2;SLC45A3;PTGS2;GDF15	0.562405019099049
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	0.0145084452143785	0.273901859653267	0.513003105022577	1.5636846132527	66	36	CYP1A1;NPC1L1;GFI1;GC;IFNG;CYP3A5;TNF;TTPA;FGF23	0.562405019099049
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	0.014993481095176	0.274733491832196	0.499633551849118	1.54665327789924	68	39	APOB;APOA5;APOC2;APOA2;APOM;MSR1;HMOX1;LDLR;TREM2	0.561088393978455
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	0.0162174508908177	0.288670625856556	0.351308614758757	1.36673955363562	70	152	IL1B;APOB;APOA5;GFI1;IFNG;APOC2;CGA;TNF;PCK1;LDLR;CHP1;CYP7A1;SIK1;SLC45A3;PTGS2;MFSD2A;AVIL;ADM;HTR2B;DKK3;WNT4;NFKB1;HTR2A;BRCA1;STARD4;ANGPTL4;INSIG1;APOE;DKKL1;EGR1;AVP;SPHK2;H6PD;LHCGR;FBXW7;ASAH1;INSIG2;TRIB3;ERLIN1;CLCN2	0.539597406203944
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	0.0195773081201335	0.338796193301199	0.445497073766987	1.48355786333606	87	56	UBE2C;CDC20;AURKB;HASPIN;SKA1;CCNB1;DLGAP5;USP44;CENPF;TEX14;BUB1;DUSP1;SPC25;NUF2;XRCC3;CDCA8;SKA3;NCAPH2;BUB3;FBXO5	0.470061478027197
GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	0.0225187656380317	0.379167324121453	0.686165765775785	1.61584927611445	107	12	TLR4;TLR6;TREM2;TICAM1;ADTRP;CD68	0.421169096347687
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0235573805921764	0.380121136360254	0.477382138325987	1.49116543432624	108	40	IL1B;HPGDS;ELOVL4;ELOVL3;PTGS1;TBXAS1;PTGS2;CTHRC1;ACOT8;PLA2G4A;PTGES;AVP;PNPLA8;EHHADH	0.420077981095623
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	0.0237957051654092	0.380121136360254	-0.703053636460987	-1.58319000795444	122	11	LEP;LIPG	0.420077981095623
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	0.0276207046541975	0.419851400908667	0.46043462091694	1.46780359369336	126	44	SUV39H1;SLC7A5;SESN2;BCL2;SLC2A1;ZC3H12A;EIF2AK3;KPTN;KICS2;NUAK2;YWHAZ;HSPA5;PLIN3;PRKAA1;ATF4;SIRT1;FOXO3;TBL2;SESN3;ITFG2;NFE2L2	0.37690439337517
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.0276306700437486	0.419851400908667	0.330411648314331	1.30468587561883	119	172	IL1B;AHSG;IGFBP1;HMGCS2;G6PC1;FUT7;PLA2G1B;PRKCB;SORL1;IGF1;UCP2;PCK1;PRKCQ;FBP1;PTPRJ;PCK2;TRIM72;PID1;PTPN1;PIK3R1;PKLR;INSIG1;ERRFI1;PTPN2;PIP4K2A;KANK1;SOCS7;INSIG2;SYAP1;ZDHHC7;TRIB3;SLC2A8;RHOQ;SREBF1;ATP2B1;STAT1;SLC2A4;BCAR1;CPEB2;LPIN2;VAMP2;GAB1;GOT1;ALAS1;SIK2;PRKAA1;PDE3B;NDEL1;NAMPT	0.37690439337517
GOBP_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0310316481709823	0.460302781202905	0.786148705431378	1.53111329589089	150	6	IL1B;PTGS2;AVP	0.336956401040361
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	0.0333569907735983	0.483288494231436	0.299862249097866	1.2404778609564	140	263	SCT;IL1B;APOB;APOA5;GFI1;HPGD;IFNG;ANGPTL3;APOC2;CGA;RORC;APOA2;TNF;SORL1;PCK1;LDLR;CHP1;TREM2;CYP7A1;SIK1;SLC45A3;RUBCNL;PTGS2;MFSD2A;PIK3CG;AVIL;ADM;HTR2B;DKK3;WNT4;SERPINA3;GDF15;NFKB1;HTR2A;ID2;BRCA1;STARD4;ANGPTL4;INSIG1;STAT5A;APOE;DKKL1;EGR1;PSAP;NR1D2;RORA;AVP;SPHK2;H6PD;LHCGR;FMO5;FBXW7;ASAH1;INSIG2	0.315793544094056
GOBP_LIPOPROTEIN_LOCALIZATION	0.0371832156211051	0.499933464254175	0.610601061087453	1.55039661204805	178	16	APOB;MSR1;PRKCB;MTTP;LRP1;APOE	0.301087791724093
REACTOME_GLUCONEOGENESIS	0.0390446521287643	0.499933464254175	0.617934715229638	1.54124422632559	187	15	G6PC1;ENO4;PCK1;FBP1;PCK2;ALDOB;SLC37A1;PGAM2	0.301087791724093
GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	0.0378177309361438	0.499933464254175	0.752248416198192	1.5296026582166	182	7	APOA5;APOC2	0.301087791724093
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.0417532197756543	0.499933464254175	0.602384800985641	1.52953444419844	200	16	UBE2C;CDC20;UBE2S	0.301087791724093
GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY	0.041405269761606	0.499933464254175	0.545197242886192	1.49479253203073	197	22	APOB;APOA2;APOM;MTTP;MFSD2A;SOAT1;BIN1;ABCA1;APOE	0.301087791724093
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	0.0425304552254755	0.499933464254175	0.499784314825978	1.45482414183247	198	29	GZMB;RAC2;USP36	0.301087791724093
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS	0.0422049956933678	0.499933464254175	0.450898242204107	1.41779597480598	195	41	SSTR2;HMGCS2;PCK1;FLT3;TGFB1;PCK2;SERPINF1;ZFP36;AXIN2;ERRFI1	0.301087791724093
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	0.036038077969175	0.499933464254175	0.390476302407132	1.37375991712235	158	77	IL1B;GFI1;APOC2;APOA2;TNF;SORL1;CYP7A1;SIK1;MFSD2A;PIK3CG;DKK3;WNT4;NFKB1;BRCA1;ANGPTL4;INSIG1;APOE;DKKL1;FBXW7;INSIG2;TRIB3;ERLIN1	0.301087791724093
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	0.0415450258252863	0.499933464254175	0.369098561404351	1.33774896213283	184	92	UBE2C;SGO1;CDC20;AURKB;CENPM;SKA1;CENPU;SGO2;UBE2S;CENPN;CENPF;BUB1;SPC25;CENPI;CENPK;NUF2;CENPL;CDCA8;KIF2C	0.301087791724093
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	0.0370299309286262	0.499933464254175	-0.632989281510447	-1.51621737020786	192	14	RPUSD4;NGRN	0.301087791724093
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING	0.0517277053589903	0.528495239458802	0.654639539100156	1.51123463172809	249	11	APOA5;ANGPTL3;APOC2;APOA2;ANGPTL4;CETP;APOE	0.276958920345363
GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0495970241785493	0.528495239458802	0.737176217911632	1.49895523634391	239	7	IL1B;PTGS2;AVP	0.276958920345363
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	0.0490977759127151	0.528495239458802	0.561112188365269	1.48182389911981	233	19	APOA5;APOC2;LDLR;MFSD2A	0.276958920345363
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.0470762085708254	0.528495239458802	0.505704743672738	1.45445261924386	222	27	BAAT;AKR1D1;SLC27A2;CYP7A1;CYP8B1;ACOT8	0.276958920345363
GOBP_RESPONSE_TO_FATTY_ACID	0.04828797190518	0.528495239458802	0.423629446196464	1.3889102621126	219	51	HMGCS2;FFAR2;CD4;E2F1;UCP2;ILDR1;LDLR;CCNB1;TBXAS1;ZNF683;ACSL1;ZC3H12A;PID1;CAT	0.276958920345363
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.0517467248908297	0.528495239458802	0.421827181020391	1.38035756685262	236	50	CDC20;AURKB;HASPIN;SKA1;CCNB1;USP44;CENPF;TEX14;BUB1;DUSP1;SPC25;NUF2;XRCC3;CDCA8;CDK1;SKA3;BUB3;FBXO5;HNRNPU;ZNF207;BUB1B;SIRT1	0.276958920345363
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.0482621208766881	0.528495239458802	0.403901378419586	1.36146878693309	217	60	APOB;APOA5;APOF;ANGPTL3;APOC2;APOA2;ALB;LDLR;AMN;MTTP;FGF21;APOC4;SOAT1;ANGPTL4;CETP;ABCA1;APOE;BMP1	0.276958920345363
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	0.0508021390374332	0.528495239458802	0.389005133618102	1.34464141244937	227	69	PON1;APOB;APOA5;ANGPTL3;APOC2;APOA2;APOM;MSR1;HMOX1;LDLR;TREM2;MTTP;MFSD2A;FGF21;SOAT1;ANGPTL4;CETP;ABCA1;APOE	0.276958920345363
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.054657708371164	0.548521277059105	-0.41772527187033	-1.36191940936676	300	56	KCNC2;CACNA1E;GNA14;ADCY8;RAPGEF3;KCNB1;GLP1R;PRKAR1B;AKAP5;ITPR3;CACNA1D;GNAI1;GNG10;CACNA2D2;CD36;STXBP1;KCNS3;ABCC8;GNG13	0.260806521543893
REACTOME_LIPID_PARTICLE_ORGANIZATION	0.05546844374755	0.548521277059105	-0.798046860823809	-1.45979405002114	282	5	CIDEC;FITM1;CIDEA;HSD17B13	0.260806521543893
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS	0.0569818409517846	0.554682608015028	0.619425685421705	1.49181742748764	272	13	UBE2C;ANLN;TGFB1	0.255955451142107
GOBP_REGULATION_OF_ADIPONECTIN_SECRETION	0.0604081632653061	0.578989010989011	0.781966293049654	1.45067890977483	295	5	IL1B;RAB11FIP1	0.237329678953261
GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY	0.0633512174989682	0.589071768684436	0.659502197626596	1.48329513178193	306	10	APOB;MTTP;MFSD2A;SOAT1	0.229831790365958
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	0.0632582322357019	0.589071768684436	0.465922941600065	1.39168969127339	291	33	BAAT;AKR1D1;SLC27A2;CYP7A1;CYP8B1;ACOT8;STARD4;ERRFI1	0.229831790365958
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.068310006266973	0.595867514613281	0.53212178726475	1.42291921184527	326	20	IGFBP1;IGF1;MYORG;TRIM72;AR;IGFBP3;ATXN1;NKX3-1	0.224850290710072
GOBP_EXIT_FROM_MITOSIS	0.0658089010757224	0.595867514613281	0.496780962891491	1.40152372857462	311	25	UBE2C;ANLN;TGFB1;UBE2S	0.224850290710072
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	0.0662866793329111	0.595867514613281	0.48678984286057	1.40005165232946	313	27	APOB;APOA5;APOF;ANGPTL3;APOC2;APOA2;ALB	0.224850290710072
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	0.0688643034545044	0.595867514613281	0.344448048738617	1.26974363134351	304	104	IL1B;AHSG;IGFBP1;FUT7;PRKCB;SORL1;IGF1;PRKCQ;PTPRJ	0.224850290710072
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	0.0672158771765587	0.595867514613281	-0.480763795416109	-1.38329027052853	358	30	KCNC2;ADCY8;RAPGEF3;KCNB1;GLP1R;PRKAR1B;AKAP5;ITPR3;GNG10;KCNS3;GNG13	0.224850290710072
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.0747007841518778	0.598034178789682	0.688069571430741	1.44871843668833	361	8	AURKB;SKA1	0.223273994547413
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.0736951983298539	0.598034178789682	0.587207967127236	1.4399347872849	352	14	PCK1;PCK2;ACSM1;MMUT	0.223273994547413
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE	0.0753653444676409	0.598034178789682	0.585550745067056	1.43587099416849	360	14	APOB;MSR1;IKBKE;ZC3H12A;NFKB1;APOC4	0.223273994547413
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	0.076442721791559	0.598034178789682	0.458514000969841	1.36160068421383	354	32	HMGCS2;FFAR2;CD4;E2F1;LDLR;CCNB1;ZNF683;ZC3H12A;PID1	0.223273994547413
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	0.077794726519939	0.598034178789682	0.412094390695013	1.33099817478251	356	47	GFI1;CYP7A1;SIK1;DKK3;WNT4;NFKB1;BRCA1;ANGPTL4;INSIG1;APOE;DKKL1;FBXW7;INSIG2;TRIB3;ERLIN1;MALRD1;PRKAA1;ORMDL3;SIRT1;WDTC1;LPIN1;TMX1	0.223273994547413
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	0.0787139689578714	0.598034178789682	0.388776512116925	1.30318437254498	354	58	HMGCS2;HPGD;ELOVL4;DPEP1;ELOVL3;DPEP2;SLC27A2;ACSL1;ACOT8;THEM4;CBR4	0.223273994547413
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.0703071672354949	0.598034178789682	0.333978942091045	1.25498746036705	308	119	E2F1;CDC25A;TK1;LYN;TOP2A;MCM4;CCNB1;WEE1;RRM2;CCND2;MCM2;CCNH;CCNA2;CCNE1;DBF4;PCNA;MCM6;CDK1;SKP2;GMNN;ORC4;PTK6;CDKN2C;ORC1;DHFR;FBXO5;CDKN1A;PSMB5;CDK7;CDKN1B;PSMD14;RPA2;ORC6;PSMD2;PSMD11;PPP2R1B;MCM7;CDK4;PSMC4;TFDP2;SRC;PSMA2;DYRK1A;CCND3;CDKN2D;POLE2;ABL1;RBL1;PSMD7	0.223273994547413
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0779722664241873	0.598034178789682	0.327662005528915	1.23908767960693	342	124	IL1B;APOA5;CYP1A1;APOC2;CYP3A5;HPGDS;CYP2E1;ELOVL4;PLA2G1B;ELOVL3;PTGS1;CYP7A1;TBXAS1;SLC45A3;ACSL1;PTGS2;ACSM1;CTHRC1;ACOT8;BRCA1;PLA2G4A;ANGPTL4;PTGES;CBR4;INSIG1	0.223273994547413
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.0741182078169685	0.598034178789682	0.284047277093611	1.17998172953945	310	276	AIF1;CYP1A1;UBE2C;CDC20;AURKB;HASPIN;SKA1;E2F1;GPNMB;CDC25A;ANLN;AURKA;ZC3H12D;CCNB1;TGFB1;DLGAP5;NABP1;CCL2;BCL2;USP44;MRNIP;CENPF;WEE1;FGF10;RRM2;CCND2;TEX14;ID2;CCNH;BUB1;BRCA1;ECD;DUSP1;SPC25;BRSK1;PBX1;TRIM39;PLK3;EZH2;CCNE1;NUF2;XRCC3;MEPCE;DACT1;DTL;RIOK2;DDX3X;CDCA8;CDK1;SKA3;ADAM17;RAD51B;CDK2AP2;CDKN2C;PHF10;BUB3;ORC1;CACNB4;FBXO5;DDR2;CDKN1A;RINT1	0.223273994547413
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	0.0725806451612903	0.598034178789682	0.267628596932269	1.15316474492416	296	411	IL1B;AIF1;PIM2;CYP1A1;UBE2C;RBM46;IL1A;CDC20;AURKB;HASPIN;SKA1;EREG;E2F1;TNF;IGF1;GPNMB;CCDC8;CDC25A;CD28;ANLN;AURKA;IL10;ZC3H12D;BORA;CCNB1;TGFB1;DLGAP5;NABP1;MKI67;SIK1;CCL2;BCL2;BCL6;USP44;MRNIP;CENPF;WEE1;FGF8;BMP7;FGF10;RRM2;CCND2;TEX14;ID2;CCNH;BUB1;FOXM1;LGMN;BRCA1;ECD;DUSP1;SPC25;BRSK1;PBX1;STAT5A;TRIM39;PLK3;EZH2;CCNE1;NUF2;HECA;PDGFRB;XRCC3;MEPCE;DACT1;DTL;NKX3-1;RIOK2;NUSAP1;PRKCA;DDX3X;CDCA8;CDK1;SKA3;NEK2;ADAM17;RAD51B;CYLD;GMNN;CDK2AP2;CDKN2C;PHF10;BUB3;ORC1;CACNB4;PPP1R10;BMP4;FBXO5;DDR2;CDKN1A;RINT1;YTHDC2	0.223273994547413
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	0.0812846068660022	0.610124217801438	0.394575773943136	1.30961164300922	366	55	IL1B;AHSG;FUT7;PRKCB;SORL1;PRKCQ;PTPRJ;TRIM72;PID1;PTPN1;PTPN2;PIP4K2A;KANK1	0.21458173611434
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.0852249277754849	0.610288850622151	0.63441284414843	1.42686633441378	412	10	AKR1D1;CYP7A1;CYP8B1;RXRA	0.214464564104535
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	0.0834378920953576	0.610288850622151	0.504943635730653	1.38442735291708	398	22	IL1B;SYK;OXT;TNFRSF11A;ACSL1;PLA2G4A;PTGES;THBS1	0.214464564104535
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.0850465267258169	0.610288850622151	0.44435418058414	1.33721562176292	392	34	BAAT;ALB;AKR1D1;SLC27A2;CYP7A1;STARD5;CYP8B1;ACOT8	0.214464564104535
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0841728229236624	0.610288850622151	0.347284466381132	1.25669170956771	375	91	FASLG;PRKCB;E2F1;LCK;CAMK4;SLA;CXCR4;RPS6KA1;DAPP1;IL2RG;SLC2A1;MAP2K6;THEM4;CDK1;TRIB3;CDKN1A;MKNK2;GRK2;PITX2;CDKN1B;HSP90B1;UBE2N;ITPR2;NFKBIB;PTEN;PPP1CA;PPP2R1B;CDK4;AP2M1;ACTR3;EIF4E	0.214464564104535
REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	0.0885578315745914	0.6132670039159	0.613155653598152	1.41546912921133	427	11	CAT;ESR1;DNAJA1;SIRT3;HSPA9;FOXO3;ATF5	0.212350401369488
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	0.0890381282495667	0.6132670039159	0.446855772200385	1.33473696212859	410	33	APOC2;ABCG5;APOC4;CETP;ABCA1;APOE;RXRA;TBL1XR1;PLTP;HDAC3;AGO2;KDM1B;TNRC6B;KDM1A;TBL1X;ABCG8;KDM3A	0.212350401369488
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.0882352941176471	0.6132670039159	0.408904327603503	1.3106538280725	404	45	IGFBP1;IGF1;MYORG;TRIM72;AR;EIF2AK3;PIK3R1;IGFBP3;ATXN1;NKX3-1	0.212350401369488
GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION	0.0895783264146821	0.6132670039159	0.407524566908674	1.3090895000346	409	46	PON1;APOB;APOA5;ANGPTL3;APOC2;APOA2;APOM;MTTP;MFSD2A;SOAT1;BIN1;ANGPTL4;CETP;ABCA1;APOE	0.212350401369488
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.090687900906879	0.614114807228105	0.377674988995736	1.28142948382973	409	62	IL1B;AHSG;PRKCB;SORL1;PRKCQ;PTPRJ;TRIM72;PID1;PTPN1;PTPN2;PIP4K2A;KANK1	0.211750431000944
GOBP_REGULATION_OF_LIPID_STORAGE	0.0933275185346707	0.618868009082218	0.427483115991952	1.31404039079016	427	38	APOB;MSR1;TNF;CRP;IKBKE;TREM2;ZC3H12A;NFKB1;APOC4;ABCA1;PTPN2;FBXW7;EHD1;SREBF1;CLSTN3;NFKBIA	0.208401966552868
GOBP_FATTY_ACID_METABOLIC_PROCESS	0.0953632887189293	0.618868009082218	0.276651232810434	1.15702491153165	398	292	IL1B;BAAT;APOA5;CYP1A1;CYP2S1;HPGD;ANGPTL3;APOC2;CYP3A5;CYP4B1;ATP6V1B1;HPGDS;CYP2E1;ELOVL4;PLA2G1B;SESN2;PCK1;ADH4;ELOVL3;PTGS1;PCK2;ACSF2;SLC27A2;CYP7A1;TBXAS1;AOAH;HAO1;SLC45A3;SGPL1;ACSL1;PTGS2;MFSD2A;ACSM1;MMUT;CTHRC1;ECHDC2;GDF15;ACOT8;BRCA1;PLA2G4A;THEM4;ADTRP;ANGPTL4;PTGES;CBR4;INSIG1	0.208401966552868
GOBP_SOMITOGENESIS	0.0948759732029694	0.618868009082218	-0.3993749440378	-1.28929144584632	523	53	MYF5;WNT3A;MESP1;MEOX1;CDX1;XRCC2;TCF15;HES7;TBX6;MEOX2;DMRT2;MESP2;WNT5A;MYF6;DLL3	0.208401966552868
GOBP_LIPID_DROPLET_ORGANIZATION	0.0946899368733754	0.618868009082218	-0.451769823056483	-1.32765889577293	509	33	CIDEC;PNPLA3;FITM1	0.208401966552868
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	0.0969335254167524	0.622573054996255	0.644408913675233	1.40647080690443	470	9	SUV39H1	0.205809679541185
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0984628167843789	0.62594219241498	0.540010614430441	1.37115815945664	473	16	CYP7A1;BRCA1;ANGPTL4;INSIG1;INSIG2;TRIB3;ERLIN1;SIRT1;WDTC1	0.203465773298251
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS	0.102284420662688	0.637231940728545	0.640857503300145	1.39871958728301	496	9	IGF1;TGFB1;CCNA2;SYAP1	0.195702463670504
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	0.101874858820872	0.637231940728545	0.330897586139847	1.22141510245346	450	105	APOA5;HMGCS2;CYP1A1;APOA2;PEX11A;FABP1;CYP7A1;TNFRSF21;ACSL1;GLIPR1;MED11;SULT2A1;ANGPTL4;ABCA1;RGL1;RORA;NFYB;TIAM2;RXRA;TRIB3;SREBF1;TBL1XR1;MED7;HDAC3;NCOA3;ALAS1;TXNRD1;CDK8;PPARGC1B	0.195702463670504
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.106686229302033	0.642246253354642	0.479339692393815	1.32934247190352	508	23	AURKB;SKA1;NUF2;CDCA8;CDK1;SKA3;KIF2C;CHAMP1;HNRNPU;SIRT1	0.192298420579951
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	0.106341673856773	0.642246253354642	0.406988326444408	1.28570248588524	492	42	AIF1;CYP1A1;FGF10;RRM2;CCND2;CCNE1;MEPCE;DDX3X;ADAM17;DDR2;KMT2E;CENPJ;RRM1;STIL;ANXA1	0.192298420579951
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	0.104775739967314	0.642246253354642	-0.390385239037712	-1.27278206510039	576	56	XKR9;TLCD1;XKR4;ABCA12;PLSCR5;ATP10B;ATP8A2;ANO3;ATP8B3;P2RX7;ABCB4;ATP11A;KCNN4;ANO4;ATP9A	0.192298420579951
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	0.107212857702862	0.642246253354642	-0.752823440079184	-1.37707098729716	546	5	ANKLE1	0.192298420579951
GOBP_REGULATION_OF_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	0.109183673469388	0.647823129251701	0.74200334594058	1.37654092574807	534	5	UCP2;PSEN2;MCUB	0.188543550418054
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	0.110408163265306	0.648908355795148	0.741161076855075	1.37497837502234	540	5	SORL1;PIK3CG	0.187816633527545
GOBP_PHOSPHOLIPID_EFFLUX	0.114421684254086	0.651289336835898	0.594799654374184	1.37309432587243	552	11	APOA5;APOC2;APOA2;SPNS1;ABCA1;APOE	0.186226032207061
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE	0.120221948212084	0.651289336835898	0.702569528448506	1.36833341944516	584	6	APOC2;APOE;LIPA	0.186226032207061
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	0.116734693877551	0.651289336835898	0.736778950924829	1.36684879485567	571	5	ACSL1;THBS1	0.186226032207061
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS	0.118849040867389	0.651289336835898	0.575292759094636	1.35475483433067	569	12	APOB;APOC2;LDLR;ABHD17B;APOE	0.186226032207061
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	0.118179810028717	0.651289336835898	0.360915286486781	1.23972674396374	534	66	APOB;APOA5;NPC1L1;APOC2;APOA2;APOM;PORCN;LDLR;MTTP;OLR1;ZDHHC23;APOL6;ABHD17B;ABCA1;APOE;APOL2;ATG16L1;ZDHHC7	0.186226032207061
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.118423998209089	0.651289336835898	0.351001519144043	1.22414933903764	528	73	IL1B;APOA5;APOC2;CYP7A1;SLC45A3;PTGS2;MFSD2A;GDF15;BRCA1;ANGPTL4;INSIG1;AVP;INSIG2;TRIB3;ERLIN1	0.186226032207061
